기관코드,전체기관명,최하위기관명,대표기관코드,기관유형,폐지구분,등록자
7701008,"경기도교육청 경기도연천교육지원청 전곡중학교","전곡중학교",7701000,"중학교 중학교(본교) 공립",현존,
7701009,"경기도교육청 경기도연천교육지원청 청산중학교","청산중학교",7701000,"중학교 중학교(본교) 공립",현존,
7711004,"경기도교육청 경기도포천교육지원청 대경중학교","대경중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711005,"경기도교육청 경기도포천교육지원청 경북중학교","경북중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711006,"경기도교육청 경기도포천교육지원청 갈월중학교","갈월중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711007,"경기도교육청 경기도포천교육지원청 관인중학교","관인중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711008,"경기도교육청 경기도포천교육지원청 내촌중학교","내촌중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711009,"경기도교육청 경기도포천교육지원청 삼성중학교","삼성중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711010,"경기도교육청 경기도포천교육지원청 영북중학교","영북중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711011,"경기도교육청 경기도포천교육지원청 영중중학교","영중중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711012,"경기도교육청 경기도포천교육지원청 이동중학교","이동중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711013,"경기도교육청 경기도포천교육지원청 일동중학교","일동중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711014,"경기도교육청 경기도포천교육지원청 포천여자중학교","포천여자중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711015,"경기도교육청 경기도포천교육지원청 포천중학교","포천중학교",7711000,"중학교 중학교(본교) 공립",현존,
7711016,"경기도교육청 경기도포천교육지원청 동남중학교","동남중학교",7711000,"중학교 중학교(본교) 사립",현존,
7711080,"경기도교육청 경기도포천교육지원청 송우중학교","송우중학교",7711000,"중학교 중학교(본교) 공립",현존,
7721004,"경기도교육청 경기도가평교육지원청 가평북중학교","가평북중학교",7721000,"중학교 중학교(본교) 공립",현존,
7721005,"경기도교육청 경기도가평교육지원청 가평중학교","가평중학교",7721000,"중학교 중학교(본교) 공립",현존,
7721006,"경기도교육청 경기도가평교육지원청 설악중학교","설악중학교",7721000,"중학교 중학교(본교) 공립",현존,
7721007,"경기도교육청 경기도가평교육지원청 조종중학교","조종중학교",7721000,"중학교 중학교(본교) 공립",현존,
7721008,"경기도교육청 경기도가평교육지원청 청평중학교","청평중학교",7721000,"중학교 중학교(본교) 공립",현존,
7721038,"경기도교육청 경기도가평교육지원청 청심국제중학교","청심국제중학교",7721000,"중학교 중학교(본교) 사립",현존,
7721047,"경기도교육청 경기도가평교육지원청 노비따스음악중학교","노비따스음악중학교",7721000,"중학교 기타중학교과정 ",현존,박헌
7721051,"경기도교육청 경기도가평교육지원청 신영고등공민학교","신영고등공민학교",7721000,"중학교 고등공민학교 ",현존,박헌
7721052,"경기도교육청 경기도가평교육지원청 방일고등공민학교","방일고등공민학교",7721000,"중학교 고등공민학교 ",현존,박헌
7731004,"경기도교육청 경기도양평교육지원청 양수중학교","양수중학교",7731000,"중학교 중학교(본교) 공립",현존,
7731005,"경기도교육청 경기도양평교육지원청 강하중학교","강하중학교",7731000,"중학교 중학교(본교) 공립",현존,
7731006,"경기도교육청 경기도양평교육지원청 국수중학교","국수중학교",7731000,"중학교 중학교(본교) 공립",현존,
7731007,"경기도교육청 경기도양평교육지원청 양일중학교","양일중학교",7731000,"중학교 중학교(본교) 사립",현존,
7731008,"경기도교육청 경기도양평교육지원청 양평중학교","양평중학교",7731000,"중학교 중학교(본교) 공립",현존,
7731009,"경기도교육청 경기도양평교육지원청 지평중학교","지평중학교",7731000,"중학교 중학교(본교) 공립",현존,
7731010,"경기도교육청 경기도양평교육지원청 청운중학교","청운중학교",7731000,"중학교 중학교(본교) 공립",현존,
7731011,"경기도교육청 경기도양평교육지원청 개군중학교","개군중학교",7731000,"중학교 중학교(본교) 사립",현존,
7731012,"경기도교육청 경기도양평교육지원청 단월중학교","단월중학교",7731000,"중학교 중학교(본교) 사립",현존,
7731013,"경기도교육청 경기도양평교육지원청 서종중학교","서종중학교",7731000,"중학교 중학교(본교) 사립",현존,
7731014,"경기도교육청 경기도양평교육지원청 양동중학교","양동중학교",7731000,"중학교 중학교(본교) 사립",현존,
7731015,"경기도교육청 경기도양평교육지원청 용문중학교","용문중학교",7731000,"중학교 중학교(본교) 사립",현존,
7741003,"경기도교육청 경기도이천교육지원청 대월중학교","대월중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741004,"경기도교육청 경기도이천교육지원청 마장중학교","마장중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741005,"경기도교육청 경기도이천교육지원청 모가중학교","모가중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741006,"경기도교육청 경기도이천교육지원청 부발중학교","부발중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741007,"경기도교육청 경기도이천교육지원청 백사중학교","백사중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741008,"경기도교육청 경기도이천교육지원청 설봉중학교","설봉중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741009,"경기도교육청 경기도이천교육지원청 율면중학교","율면중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741010,"경기도교육청 경기도이천교육지원청 이천중학교","이천중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741011,"경기도교육청 경기도이천교육지원청 이천송정중학교","이천송정중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741012,"경기도교육청 경기도이천교육지원청 장호원중학교","장호원중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741013,"경기도교육청 경기도이천교육지원청 효양중학교","효양중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741014,"경기도교육청 경기도이천교육지원청 이천양정여자중학교","이천양정여자중학교",7741000,"중학교 중학교(본교) 사립",현존,
7741080,"경기도교육청 경기도이천교육지원청 증포중학교","증포중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741082,"경기도교육청 경기도이천교육지원청 이천경남중학교","이천경남중학교",7741000,"중학교 중학교(본교) 공립",현존,
7741102,"경기도교육청 경기도이천교육지원청 이천사동중학교","이천사동중학교",7741000,"중학교 중학교(본교) ",현존,
7741109,"경기도교육청 경기도이천교육지원청 경기새울학교","경기새울학교",7741000,"중학교 중학교(본교) ",현존,
7751010,"경기도교육청 경기도용인교육지원청 용인대덕중학교","용인대덕중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751011,"경기도교육청 경기도용인교육지원청 용인신촌중학교","용인신촌중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751012,"경기도교육청 경기도용인교육지원청 용인신릉중학교","용인신릉중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751013,"경기도교육청 경기도용인교육지원청 언동중학교","언동중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751014,"경기도교육청 경기도용인교육지원청 성지중학교","성지중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751015,"경기도교육청 경기도용인교육지원청 현암중학교","현암중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751016,"경기도교육청 경기도용인교육지원청 용신중학교","용신중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751017,"경기도교육청 경기도용인교육지원청 손곡중학교","손곡중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751018,"경기도교육청 경기도용인교육지원청 구갈중학교","구갈중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751019,"경기도교육청 경기도용인교육지원청 구성중학교","구성중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751021,"경기도교육청 경기도용인교육지원청 나곡중학교","나곡중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751022,"경기도교육청 경기도용인교육지원청 남사중학교","남사중학교",7751000,"중학교 중학교(본교) 사립",현존,
7751023,"경기도교육청 경기도용인교육지원청 대지중학교","대지중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751024,"경기도교육청 경기도용인교육지원청 모현중학교","모현중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751025,"경기도교육청 경기도용인교육지원청 문정중학교","문정중학교",7751000,"중학교 중학교(본교) 사립",현존,
7751026,"경기도교육청 경기도용인교육지원청 백암중학교","백암중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751027,"경기도교육청 경기도용인교육지원청 송전중학교","송전중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751028,"경기도교육청 경기도용인교육지원청 상갈중학교","상갈중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751029,"경기도교육청 경기도용인교육지원청 상현중학교","상현중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751030,"경기도교육청 경기도용인교육지원청 서원중학교","서원중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751031,"경기도교육청 경기도용인교육지원청 성복중학교","성복중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751032,"경기도교육청 경기도용인교육지원청 수지중학교","수지중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751033,"경기도교육청 경기도용인교육지원청 신갈중학교","신갈중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751034,"경기도교육청 경기도용인교육지원청 소현중학교","소현중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751035,"경기도교육청 경기도용인교육지원청 이현중학교","이현중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751036,"경기도교육청 경기도용인교육지원청 용동중학교","용동중학교",7751000,"중학교 중학교(본교) 사립",현존,
7751037,"경기도교육청 경기도용인교육지원청 용인중학교","용인중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751038,"경기도교육청 경기도용인교육지원청 원삼중학교","원삼중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751039,"경기도교육청 경기도용인교육지원청 정평중학교","정평중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751040,"경기도교육청 경기도용인교육지원청 죽전중학교","죽전중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751041,"경기도교육청 경기도용인교육지원청 포곡중학교","포곡중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751042,"경기도교육청 경기도용인교육지원청 태성중학교","태성중학교",7751000,"중학교 중학교(본교) 사립",현존,
7751043,"경기도교육청 경기도용인교육지원청 헌산중학교","헌산중학교",7751000,"중학교 중학교(본교) 사립",현존,
7751044,"경기도교육청 경기도용인교육지원청 홍천중학교","홍천중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751103,"경기도교육청 경기도용인교육지원청 영문중학교","영문중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751187,"경기도교육청 경기도용인교육지원청 초당중학교","초당중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751188,"경기도교육청 경기도용인교육지원청 용천중학교","용천중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751194,"경기도교육청 경기도용인교육지원청 보라중학교","보라중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751195,"경기도교육청 경기도용인교육지원청 고림중학교","고림중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751196,"경기도교육청 경기도용인교육지원청 동백중학교","동백중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751226,"경기도교육청 경기도용인교육지원청 청덕중학교","청덕중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751231,"경기도교육청 경기도용인교육지원청 흥덕중학교","흥덕중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751297,"경기도교육청 경기도용인교육지원청 용인한빛중학교","용인한빛중학교",7751000,"중학교 중학교(본교) ",현존,
7751303,"경기도교육청 경기도용인교육지원청 성서중학교","성서중학교",7751000,"중학교 중학교(본교) ",현존,
7751304,"경기도교육청 경기도용인교육지원청 서능중학교","서능중학교",7751000,"중학교 중학교(본교) ",현존,
7751305,"경기도교육청 경기도용인교육지원청 상하중학교","상하중학교",7751000,"중학교 중학교(본교) ",현존,
7751314,"경기도교육청 경기도용인교육지원청 신봉중학교","신봉중학교",7751000,"중학교 중학교(본교) ",현존,
7751327,"경기도교육청 경기도용인교육지원청 어정중학교","어정중학교",7751000,"중학교 중학교(본교) ",현존,
7751332,"경기도교육청 경기도용인교육지원청 서천중학교","서천중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751359,"경기도교육청 경기도용인교육지원청 한숲중학교","한숲중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751396,"경기도교육청 경기도용인교육지원청 고진중학교","고진중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751404,"경기도교육청 경기도용인교육지원청 도현중학교","도현중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751405,"경기도교육청 경기도용인교육지원청 처인중학교","처인중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751415,"경기도교육청 경기도용인교육지원청 용인솔빛중학교","용인솔빛중학교",7751000,"중학교 중학교(본교) 공립",현존,
7751416,"경기도교육청 경기도용인교육지원청 기흥중학교","기흥중학교",7751000,"중학교 중학교(본교) ",현존,박헌
7761004,"경기도교육청 경기도안성교육지원청 공도중학교","공도중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761005,"경기도교육청 경기도안성교육지원청 서운중학교","서운중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761006,"경기도교육청 경기도안성교육지원청 안성여자중학교","안성여자중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761007,"경기도교육청 경기도안성교육지원청 안성중학교","안성중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761008,"경기도교육청 경기도안성교육지원청 양성중학교","양성중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761009,"경기도교육청 경기도안성교육지원청 일죽중학교","일죽중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761010,"경기도교육청 경기도안성교육지원청 죽산중학교","죽산중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761011,"경기도교육청 경기도안성교육지원청 명륜여자중학교","명륜여자중학교",7761000,"중학교 중학교(본교) 사립",현존,
7761012,"경기도교육청 경기도안성교육지원청 안청중학교","안청중학교",7761000,"중학교 중학교(본교) 사립",현존,
7761083,"경기도교육청 경기도안성교육지원청 비룡중학교","비룡중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761084,"경기도교육청 경기도안성교육지원청 한겨레중학교","한겨레중학교",7761000,"중학교 중학교(본교) 사립",현존,
7761086,"경기도교육청 경기도안성교육지원청 양진중학교","양진중학교",7761000,"중학교 중학교(본교) 공립",현존,
7761100,"경기도교육청 경기도안성교육지원청 만정중학교","만정중학교",7761000,"중학교 중학교(본교) ",현존,
7761124,"경기도교육청 경기도안성교육지원청 신나는학교","신나는학교",7761000,"중학교 중학교(본교) 공립",현존,
7771004,"경기도교육청 경기도김포교육지원청 고촌중학교","고촌중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771005,"경기도교육청 경기도김포교육지원청 김포여자중학교","김포여자중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771006,"경기도교육청 경기도김포교육지원청 김포중학교","김포중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771007,"경기도교육청 경기도김포교육지원청 대곶중학교","대곶중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771008,"경기도교육청 경기도김포교육지원청 분진중학교","분진중학교",7771000,"중학교 중학교(본교) 사립",현존,
7771009,"경기도교육청 경기도김포교육지원청 양곡중학교","양곡중학교",7771000,"중학교 중학교(본교) 사립",현존,
7771010,"경기도교육청 경기도김포교육지원청 장기중학교","장기중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771011,"경기도교육청 경기도김포교육지원청 하성중학교","하성중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771012,"경기도교육청 경기도김포교육지원청 통진중학교","통진중학교",7771000,"중학교 중학교(본교) 사립",현존,
7771013,"경기도교육청 경기도김포교육지원청 풍무중학교","풍무중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771021,"경기도교육청 경기도김포교육지원청 금파중학교","금파중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771067,"경기도교육청 경기도김포교육지원청 감정중학교","감정중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771073,"경기도교육청 경기도김포교육지원청 고창중학교","고창중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771074,"경기도교육청 경기도김포교육지원청 신곡중학교","신곡중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771103,"경기도교육청 경기도김포교육지원청 마송중학교","마송중학교",7771000,"중학교 중학교(본교) ",현존,
7771104,"경기도교육청 경기도김포교육지원청 신양중학교","신양중학교",7771000,"중학교 중학교(본교) ",현존,
7771105,"경기도교육청 경기도김포교육지원청 양도중학교","양도중학교",7771000,"중학교 중학교(본교) ",현존,
7771122,"경기도교육청 경기도김포교육지원청 푸른솔중학교","푸른솔중학교",7771000,"중학교 중학교(본교) ",현존,
7771134,"경기도교육청 경기도김포교육지원청 김포한가람중학교","김포한가람중학교",7771000,"중학교 중학교(본교) ",현존,
7771135,"경기도교육청 경기도김포교육지원청 은여울중학교","은여울중학교",7771000,"중학교 중학교(본교) ",현존,
7771147,"경기도교육청 경기도김포교육지원청 하늘빛중학교","하늘빛중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771148,"경기도교육청 경기도김포교육지원청 운양중학교","운양중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771166,"경기도교육청 경기도김포교육지원청 김포신곡중학교","김포신곡중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771191,"경기도교육청 경기도김포교육지원청 향산중학교","향산중학교",7771000,"중학교 중학교(본교) ",현존,박헌
7771202,"경기도교육청 경기도김포교육지원청 나래중학교","나래중학교",7771000,"중학교 중학교(본교) 공립",현존,
7771208,"경기도교육청 경기도김포교육지원청 모담중학교","모담중학교",7771000,"중학교 중학교(본교) 공립",현존,
7781003,"경기도교육청 경기도시흥교육지원청 소래중학교","소래중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781004,"경기도교육청 경기도시흥교육지원청 군자중학교","군자중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781005,"경기도교육청 경기도시흥교육지원청 대흥중학교","대흥중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781006,"경기도교육청 경기도시흥교육지원청 송운중학교","송운중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781007,"경기도교육청 경기도시흥교육지원청 정왕중학교","정왕중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781008,"경기도교육청 경기도시흥교육지원청 함현중학교","함현중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781009,"경기도교육청 경기도시흥교육지원청 서해중학교","서해중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781010,"경기도교육청 경기도시흥교육지원청 시흥중학교","시흥중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781011,"경기도교육청 경기도시흥교육지원청 시흥은행중학교","시흥은행중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781012,"경기도교육청 경기도시흥교육지원청 연성중학교","연성중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781013,"경기도교육청 경기도시흥교육지원청 장곡중학교","장곡중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781014,"경기도교육청 경기도시흥교육지원청 신천중학교","신천중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781091,"경기도교육청 경기도시흥교육지원청 월곶중학교","월곶중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781092,"경기도교육청 경기도시흥교육지원청 논곡중학교","논곡중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781093,"경기도교육청 경기도시흥교육지원청 시화중학교","시화중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781100,"경기도교육청 경기도시흥교육지원청 한국글로벌중학교","한국글로벌중학교",7781000,"중학교 중학교(본교) 사립",현존,
7781102,"경기도교육청 경기도시흥교육지원청 시흥능곡중학교","시흥능곡중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781103,"경기도교육청 경기도시흥교육지원청 시흥매화중학교","시흥매화중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781104,"경기도교육청 경기도시흥교육지원청 은계중학교","은계중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781105,"경기도교육청 경기도시흥교육지원청 응곡중학교","응곡중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781136,"경기도교육청 경기도시흥교육지원청 배곧중학교","배곧중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781144,"경기도교육청 경기도시흥교육지원청 조남중학교","조남중학교",7781000,"중학교 중학교(본교) ",현존,
7781160,"경기도교육청 경기도시흥교육지원청 배곧해솔중학교","배곧해솔중학교",7781000,"중학교 중학교(본교) ",현존,
7781166,"경기도교육청 경기도시흥교육지원청 군서미래국제학교","군서미래국제학교",7781000,"중학교 기타중학교과정 ",현존,
7781173,"경기도교육청 경기도시흥교육지원청 시흥가온중학교","시흥가온중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781191,"경기도교육청 경기도시흥교육지원청 시화나래중학교","시화나래중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781193,"경기도교육청 경기도시흥교육지원청 배곧라라중학교","배곧라라중학교",7781000,"중학교 중학교(본교) 공립",현존,
7781198,"경기도교육청 경기도시흥교육지원청 산현중학교","산현중학교",7781000,"중학교 중학교(본교) 공립",현존,
7812092,"강원특별자치도교육청 강원특별자치도춘천교육지원청 가정중학교","가정중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812093,"강원특별자치도교육청 강원특별자치도춘천교육지원청 강서중학교","강서중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812094,"강원특별자치도교육청 강원특별자치도춘천교육지원청 강원체육중학교","강원체육중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812095,"강원특별자치도교육청 강원특별자치도춘천교육지원청 광판중학교","광판중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812096,"강원특별자치도교육청 강원특별자치도춘천교육지원청 남춘천여자중학교","남춘천여자중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812097,"강원특별자치도교육청 강원특별자치도춘천교육지원청 남춘천중학교","남춘천중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812098,"강원특별자치도교육청 강원특별자치도춘천교육지원청 대룡중학교","대룡중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812099,"강원특별자치도교육청 강원특별자치도춘천교육지원청 동산중학교","동산중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812100,"강원특별자치도교육청 강원특별자치도춘천교육지원청 봄내중학교","봄내중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812101,"강원특별자치도교육청 강원특별자치도춘천교육지원청 소양중학교","소양중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812102,"강원특별자치도교육청 강원특별자치도춘천교육지원청 신포중학교","신포중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812103,"강원특별자치도교육청 강원특별자치도춘천교육지원청 창촌중학교","창촌중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812104,"강원특별자치도교육청 강원특별자치도춘천교육지원청 춘성중학교","춘성중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812105,"강원특별자치도교육청 강원특별자치도춘천교육지원청 춘천중학교","춘천중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812106,"강원특별자치도교육청 강원특별자치도춘천교육지원청 퇴계중학교","퇴계중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812107,"강원특별자치도교육청 강원특별자치도춘천교육지원청 후평중학교","후평중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812108,"강원특별자치도교육청 강원특별자치도춘천교육지원청 강원중학교","강원중학교",7812000,"중학교 중학교(본교) 사립",현존,
7812109,"강원특별자치도교육청 강원특별자치도춘천교육지원청 유봉여자중학교","유봉여자중학교",7812000,"중학교 중학교(본교) 사립",현존,
7812110,"강원특별자치도교육청 강원특별자치도춘천교육지원청 봉의중학교","봉의중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812111,"강원특별자치도교육청 강원특별자치도춘천교육지원청 우석중학교","우석중학교",7812000,"중학교 중학교(본교) 공립",현존,
7812112,"강원특별자치도교육청 강원특별자치도춘천교육지원청 남춘천중학교부설방송통신중학교","남춘천중학교부설방송통신중학교",7812000,"중학교 기타중학교과정 공립",현존,
7822128,"강원특별자치도교육청 강원특별자치도원주교육지원청 버들중학교","버들중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822129,"강원특별자치도교육청 강원특별자치도원주교육지원청 귀래중학교","귀래중학교",7822000,"중학교 중학교(본교) 사립",현존,
7822130,"강원특별자치도교육청 강원특별자치도원주교육지원청 남원주중학교","남원주중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822131,"강원특별자치도교육청 강원특별자치도원주교육지원청 단구중학교","단구중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822132,"강원특별자치도교육청 강원특별자치도원주교육지원청 문막중학교","문막중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822133,"강원특별자치도교육청 강원특별자치도원주교육지원청 반곡중학교","반곡중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822134,"강원특별자치도교육청 강원특별자치도원주교육지원청 부론중학교","부론중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822135,"강원특별자치도교육청 강원특별자치도원주교육지원청 북원중학교","북원중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822136,"강원특별자치도교육청 강원특별자치도원주교육지원청 상지여자중학교","상지여자중학교",7822000,"중학교 중학교(본교) 사립",현존,
7822137,"강원특별자치도교육청 강원특별자치도원주교육지원청 섬강중학교","섬강중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822138,"강원특별자치도교육청 강원특별자치도원주교육지원청 신림중학교","신림중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822139,"강원특별자치도교육청 강원특별자치도원주교육지원청 원주여자중학교","원주여자중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822140,"강원특별자치도교육청 강원특별자치도원주교육지원청 원주중학교","원주중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822141,"강원특별자치도교육청 강원특별자치도원주교육지원청 육민관중학교","육민관중학교",7822000,"중학교 중학교(본교) 사립",현존,
7822142,"강원특별자치도교육청 강원특별자치도원주교육지원청 지정중학교","지정중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822143,"강원특별자치도교육청 강원특별자치도원주교육지원청 진광중학교","진광중학교",7822000,"중학교 중학교(본교) 사립",현존,
7822144,"강원특별자치도교육청 강원특별자치도원주교육지원청 치악중학교","치악중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822145,"강원특별자치도교육청 강원특별자치도원주교육지원청 태장중학교","태장중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822146,"강원특별자치도교육청 강원특별자치도원주교육지원청 평원중학교","평원중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822147,"강원특별자치도교육청 강원특별자치도원주교육지원청 학성중학교","학성중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822148,"강원특별자치도교육청 강원특별자치도원주교육지원청 호저중학교","호저중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822149,"강원특별자치도교육청 강원특별자치도원주교육지원청 황둔중학교","황둔중학교",7822000,"중학교 중학교(본교) 공립",현존,
7822150,"강원특별자치도교육청 강원특별자치도원주교육지원청 원주대성중학교","원주대성중학교",7822000,"중학교 중학교(본교) 사립",현존,
7822151,"강원특별자치도교육청 강원특별자치도원주교육지원청 원주삼육중학교","원주삼육중학교",7822000,"중학교 중학교(본교) 사립",현존,
7822152,"강원특별자치도교육청 강원특별자치도원주교육지원청 원주중학교부설방송통신중학교","원주중학교부설방송통신중학교",7822000,"중학교 기타중학교과정 공립",현존,
7822153,"강원특별자치도교육청 강원특별자치도원주교육지원청 한국YMCA원주중학교(야간)","한국YMCA원주중학교(야간)",7822000,"중학교 기타중학교과정 공립",현존,
